CPIAUCSL_PC1,UNRATE,FEDFUNDS,T10Y2Y,High,Low,SP500 Close,Volume,ADX,RSI,BB width
2003-09-01,2.37832,6.1,1.01,2.568095238095238,1025.163815452939,1013.4928588867188,1019.441900344122,1425719523.8095238,26.823306601095556,50.64462938983566,0.3869173112897112
2003-10-01,2.04194,6.0,1.01,2.542727272727273,1043.0473898182745,1031.8965188731318,1038.7343431555707,1404282608.6956522,25.15231000725097,52.713035789114684,0.3723655496033545
2003-11-01,1.92837,5.8,1.0,2.373333333333333,1054.5741994757402,1044.2505268297698,1049.8989450555098,1287537894.7368422,23.7836769503686,53.916647014592186,0.3363532141228501
2003-12-01,2.0352,5.7,0.98,2.360454545454545,1083.6999955610795,1075.1127319335938,1080.6359197443182,1265415000.0,22.96493923515243,57.15031197902828,0.3246948822182297
2004-01-01,2.02629,5.7,1.0,2.3895,1137.0859985351562,1125.9849975585937,1132.5174987792968,1641000000.0,22.939422590220154,61.997599002653715,0.34541572086703803
2004-02-01,1.68845,5.6,1.01,2.34421052631579,1148.1594752261512,1138.0884110300165,1143.3563232421875,1472926315.7894738,23.05689905845917,62.940792675322975,0.3811120341781765
2004-03-01,1.74008,5.8,1.0,2.2486956521739128,1130.7091117527175,1117.7443476137908,1123.9782449473505,1460778260.8695652,22.73798756359545,60.07025958311599,0.4003229359982816
2004-04-01,2.29258,5.6,1.0,2.276666666666667,1140.0419166201636,1127.5804792131696,1133.0785725911458,1505328571.4285715,22.576815389618968,60.97049156369633,0.4169451153565093
2004-05-01,2.89776,5.6,1.0,2.1819999999999995,1108.6794921875,1095.902001953125,1102.7815002441407,1466320000.0,21.754132319143306,56.41067312044671,0.41106691115603056
2004-06-01,3.16767,5.6,1.03,1.9704761904761903,1137.328578404018,1127.4957101004463,1132.7571556454614,1310928571.4285715,21.439848796045958,59.62776424093711,0.40187265827551594
2004-07-01,2.93958,5.5,1.26,1.8595238095238094,1111.950474330357,1101.0571463448662,1105.846656436012,1394552380.952381,20.597143760943215,55.65643123725571,0.39642472026129144
2004-08-01,2.54743,5.4,1.43,1.7731818181818182,1093.7822820490057,1083.2054443359375,1088.9349920099432,1208490909.090909,19.457456660621073,53.25591360527299,0.38249890300480555
2004-09-01,2.53917,5.4,1.61,1.6004761904761904,1121.7338285900298,1113.393810453869,1117.6562034970239,1277612857.142857,18.88558089318847,56.67368042635192,0.3672652112676937
2004-10-01,3.19091,5.5,1.76,1.5125,1122.960960751488,1111.7095249720983,1118.0680977957588,1500523809.5238094,18.317832757327018,56.722550739116016,0.3228876692357352
2004-11-01,3.62162,5.4,1.93,1.342,1173.1419096447173,1163.5404750279017,1168.9376220703125,1450489523.8095238,18.610778605178673,62.36809822953049,0.2787437351578881
2004-12-01,3.34232,5.4,2.16,1.2190909090909092,1202.99091685902,1194.0981778231535,1199.2095447887075,1413750000.0,19.30552733944032,65.27144022162432,0.2500605320449356
2005-01-01,2.84487,5.3,2.28,0.9990000000000002,1188.0284912109375,1176.9205078125,1181.4079956054688,1574940000.0,19.53682708324821,62.23090110781377,0.22614088717405068
2005-02-01,3.05303,5.4,2.5,0.7805263157894737,1203.6063103926808,1194.0573858963817,1199.6268439041942,1541968947.368421,19.98522523726641,64.07535453786267,0.2197060275294781
2005-03-01,3.20684,5.2,2.63,0.770909090909091,1201.2900057705965,1190.553172718395,1194.8977272727273,1773370454.5454545,20.31059692558117,63.21242112683672,0.20713799225662669
2005-04-01,3.36179,5.2,2.79,0.687142857142857,1171.653343563988,1157.9904727027529,1164.4276123046875,2067822380.952381,19.794246955486873,57.810232619004665,0.18063711459910994
2005-05-01,2.86929,5.1,3.0,0.5004761904761905,1182.0542805989583,1171.5347609747023,1178.2757161458333,1872475714.2857144,19.50524364287654,59.50409948504283,0.16201105840125912
2005-06-01,2.54103,5.0,3.04,0.35772727272727267,1207.2872702858665,1197.9722733931108,1202.2531682794745,1833365454.5454545,19.683441830738634,62.32460746265159,0.15029127678270338
2005-07-01,3.06716,5.0,3.26,0.3065,1225.9850036621094,1216.3790100097656,1222.2369995117188,1873233500.0,20.160380255501202,64.54127130054826,0.14260823913042658
2005-08-01,3.64693,4.9,3.5,0.21826086956521737,1229.909131920856,1219.844339121943,1224.2699983016305,1827395217.3913043,20.668883716071157,64.76837165737564,0.14130889465741628
2005-09-01,4.74183,5.0,3.62,0.2528571428571429,1230.6195184616815,1220.9061976841517,1225.914771670387,2132262380.952381,21.1536705351948,64.96387955035414,0.1484618270089813
2005-10-01,4.3501,5.0,3.78,0.19250000000000003,1199.7090541294642,1185.3909621465773,1191.9642857142858,2371132857.142857,20.55181455227987,57.830239628817814,0.1491270555155739
2005-11-01,3.33855,5.0,4.0,0.11850000000000002,1241.1476178850446,1232.0128638857886,1237.3685651506696,2147755714.285714,20.783321330104815,63.58875163708683,0.15453962980187308
2005-12-01,3.33855,4.9,4.16,0.06285714285714288,1267.3385649181548,1258.279529389881,1262.0719110398065,1988387142.857143,21.430738128810344,66.28624247029981,0.16532027680997213
2006-01-01,4.01879,4.7,4.29,0.020499999999999997,1282.92099609375,1272.7460021972656,1278.7224975585937,2460582500.0,22.274621361715965,68.00669222131684,0.17033451728758772
2006-02-01,3.63825,4.8,4.49,-0.0994736842105263,1281.536312705592,1271.1357935855262,1276.6452765213817,2255786315.7894735,23.007201223459813,67.54361121365527,0.17696323776942988
2006-03-01,3.41792,4.7,4.59,-0.010000000000000004,1298.7652163298233,1288.7886856742527,1293.7347783627717,2213262608.695652,23.96785069579121,69.39030823458735,0.17744200770553628
2006-04-01,3.61384,4.7,4.79,0.10157894736842103,1307.9921104029606,1296.1584151418585,1302.1652703536183,2279391052.631579,25.007245153410647,70.28841801956537,0.16838455204477878
2006-05-01,3.97727,4.6,4.94,0.14181818181818182,1297.076826615767,1284.194541237571,1290.0136274857955,2468765000.0,25.543284938491013,67.22660671003933,0.16014638141734944
2006-06-01,4.18172,4.6,4.99,-0.015454545454545455,1261.0350064364347,1245.433183149858,1253.1681795987215,2494239090.909091,24.797008050575084,58.85495398054125,0.14092392300950707
2006-07-01,4.10467,4.7,5.24,-0.031000000000000007,1266.7695068359376,1253.0170043945313,1260.2345031738282,2317411000.0,24.228427296496395,59.886653603155374,0.13514038329102054
2006-08-01,3.92657,4.7,5.25,-0.026956521739130438,1292.1156642747962,1281.5139000934103,1287.1495679772418,2195026956.521739,24.22882239870984,63.62769986066361,0.1377185068821227
2006-09-01,2.01207,4.5,5.25,-0.05000000000000001,1321.4095092773437,1312.1985107421874,1317.7430114746094,2450072000.0,24.768607041210807,67.35456948833864,0.141943064720209
2006-10-01,1.40633,4.4,5.25,-0.06666666666666668,1366.080449884588,1356.8077115145597,1363.3772638494318,2581528181.818182,25.95520218780708,71.96846336202293,0.16005696612796108
2006-11-01,1.9687,4.5,5.25,-0.14523809523809522,1393.1709507533483,1383.085228329613,1388.634753999256,2635425238.095238,27.40932579119661,74.14642276028314,0.17934352907224232
2006-12-01,2.52398,4.4,5.24,-0.10900000000000001,1420.8200073242188,1411.3545227050781,1416.4200073242187,2378939000.0,29.08419285246755,76.32559151024478,0.19306453574726762
2007-01-01,2.07577,4.6,5.25,-0.11666666666666665,1428.8224853515626,1417.696484375,1424.160986328125,2834310000.0,30.72966005031203,76.90953275690944,0.20412906685759086
2007-02-01,2.42026,4.5,5.26,-0.12631578947368421,1450.9131437602796,1438.8052528782894,1444.7947484066613,2728683684.2105265,32.500391712501816,78.43632520046266,0.21945347056032136
2007-03-01,2.7982,4.4,5.26,-0.0090909090909091,1413.9436368075285,1397.728182705966,1406.9518210671165,3073738636.3636365,32.76193948849318,69.37593099399876,0.22258950700440194
2007-04-01,2.59292,4.5,5.25,0.027619047619047623,1466.8094848632813,1456.5885070800782,1463.6405029296875,2851623500.0,33.675713566156944,74.18628169512496,0.23538492240349523
2007-05-01,2.70989,4.4,5.25,-0.02,1516.2909157492898,1504.7400179776278,1511.1368130770597,2952638636.3636365,35.02648835213641,77.39069970438474,0.25503882713932235
2007-06-01,2.69277,4.6,5.25,0.1223809523809524,1523.6618942987352,1506.9157249813989,1514.4895193917412,3110609523.8095236,36.34952411968839,77.60206173112122,0.2584621849644542
2007-07-01,2.31789,4.7,5.26,0.18523809523809523,1530.8390357607886,1511.989513578869,1520.7047584170386,3349401428.571429,37.64720828358828,78.01242101330953,0.2662006204416598
2007-08-01,1.89745,4.6,5.02,0.3617391304347826,1467.4073963994565,1439.5556534476902,1454.6169592815897,3973120000.0,36.81384559501219,64.4837627451275,0.2611435548143879
2007-09-01,2.83383,4.7,4.94,0.51,1504.3126349198192,1486.8115812602796,1497.1163265830592,3042615789.4736843,36.526486547283824,68.29185659816581,0.2622434401647855
2007-10-01,3.6107,4.7,4.76,0.56,1546.1752345872962,1529.4452222741168,1539.65869140625,3305329565.2173915,36.744724038932,71.57713645716784,0.26682655602787275
2007-11-01,4.37327,4.7,4.49,0.812,1477.7357119605654,1450.2185756138392,1463.3852364676338,4106997619.047619,35.2447811715165,59.64514048449517,0.2591474308647633
2007-12-01,4.10881,5.0,4.24,0.9804999999999998,1488.9520080566406,1469.4609924316405,1479.2234985351563,3241083500.0,34.004689742726505,61.095441202278565,0.25205185394279156
2008-01-01,4.2947,5.0,3.94,1.2685714285714285,1395.7119082496279,1362.5795200892858,1378.7638055710565,4689301904.761905,32.03804465262824,49.05339481029301,0.2393872873285147
2008-02-01,4.14296,4.9,2.98,1.7645,1367.4204956054687,1343.4095153808594,1354.872509765625,3926806500.0,30.468241955510752,46.69614782980376,0.2178300231032112
2008-03-01,3.9749,5.1,2.61,1.8929999999999993,1330.844500732422,1301.6250122070312,1316.9429931640625,4659458500.0,29.541438623426625,43.150888205830775,0.20285629821574397
2008-04-01,3.90376,5.0,2.28,1.627727272727273,1378.3813643022017,1360.087724165483,1370.4690940163352,3908119545.4545455,27.909278164538698,49.03173448655304,0.18540362213520895
2008-05-01,4.08841,5.4,1.98,1.4342857142857142,1411.0385567801338,1394.5790376209077,1403.2176164899554,3856689523.8095236,25.923148820437294,52.28403481338675,0.17124680045127297
2008-06-01,4.93597,5.6,2.0,1.3257142857142858,1354.461437406994,1333.9490559895833,1341.250964936756,4600668571.428572,24.871715833489766,46.267850733883634,0.17548360740422536
2008-07-01,5.49751,5.8,2.01,1.4345454545454546,1269.2090953480113,1244.5272716175425,1257.32636607777,5680935000.0,24.86017021624337,39.61867388616629,0.20550607953432753
2008-08-01,5.30802,6.1,2.0,1.4652380952380955,1289.6600109281994,1270.7038109188989,1281.4723656063989,4107905238.095238,24.5277757919973,42.19269371301404,0.22521139764917472
2008-09-01,4.95332,6.1,1.81,1.6099999999999999,1239.6009579613096,1198.0461948939733,1217.0228562127977,6667015238.095238,24.911000471217314,37.58689642797901,0.2595348053452645
2008-10-01,3.73106,6.5,0.97,2.2018181818181817,1003.7534843113111,939.9273920473845,968.8008741295856,6948827391.304348,26.8549621944536,25.872660565950962,0.3817788639915851
2008-11-01,1.09992,6.8,0.39,2.3138888888888887,906.0057983398438,860.4005287571957,883.04052734375,6087379473.684211,28.98563759365738,23.184217121165894,0.5050311334354002
2008-12-01,-0.02223,7.3,0.16,1.5954545454545455,891.7895396839489,860.680908203125,877.5618175159801,5131112272.727273,30.964121892918033,23.01965304285302,0.5993998642125379
2009-01-01,-0.11359,7.8,0.15,1.7105000000000001,879.005502319336,852.269497680664,865.5755004882812,5604532000.0,32.83700265434867,22.64100951487634,0.6746078414283545
2009-02-01,0.00846,8.3,0.22,1.894736842105263,818.8378874126233,794.5615780479029,805.2273688065378,6552221578.947369,34.81645075861034,20.787100435864993,0.753293793970257
2009-03-01,-0.44648,8.7,0.18,1.8881818181818182,769.6945440118963,742.8568170720881,757.1268144087358,7356529090.909091,36.8531301424911,19.42202077921933,0.8303060145237849
2009-04-01,-0.57632,9.0,0.15,2.0,856.6623796735491,835.7795264834449,848.1518990652902,6612158095.238095,37.42345287660587,28.93304872847905,0.8746196141716305
2009-05-01,-1.01576,9.4,0.18,2.3634999999999997,910.9240020751953,891.3450012207031,902.4085021972656,6580747000.0,37.22163833755763,33.938419337310265,0.8893571616008794
2009-06-01,-1.22917,9.5,0.21,2.5377272727272726,933.9259088689631,917.7090897993608,926.1150013316761,5120597727.272727,36.73365029244017,36.057548104068985,0.8782372653206361
2009-07-01,-1.95876,9.5,0.16,2.5431818181818184,940.6840875799006,925.8413640802556,935.8213639692826,4847081363.636364,36.18928531368174,36.94935675289796,0.8688713117585061
2009-08-01,-1.48384,9.6,0.16,2.4719047619047623,1015.5871320452009,1001.1957106817337,1009.7247576032366,5526631904.761905,34.71839776708244,43.41987209652518,0.832899151721811
2009-09-01,-1.37794,9.8,0.15,2.4457142857142853,1050.6385788690477,1036.6138073149182,1044.5523826962426,5347404285.714286,32.93881075961685,46.22083628872409,0.8076863806597645
2009-10-01,-0.22397,10.0,0.12,2.438571428571428,1076.3154629794035,1060.1704573197799,1067.6636297052557,5155045000.0,30.988068664406633,48.058403071005294,0.77984410716179
2009-11-01,1.91459,9.9,0.12,2.599473684210526,1093.132501220703,1079.0150024414063,1088.0690063476563,4249076500.0,28.97957488227893,49.69282775618561,0.7547241710992899
2009-12-01,2.81412,9.9,0.12,2.715454545454545,1115.7195490056818,1105.8613558682528,1110.377724387429,4068878636.3636365,26.972186361210102,51.49002342207205,0.7098167797326173
2010-01-01,2.62111,9.8,0.11,2.8042105263157895,1131.3673545435856,1116.5963199013158,1123.5815815172698,4786714736.842105,25.295418955106324,52.57003678588151,0.6428959787534827
2010-02-01,2.15134,9.8,0.13,2.8342105263157893,1094.6631694592927,1079.5442151521381,1089.1599892064144,4450596842.105263,23.705815193728434,49.47746138971745,0.5841067739523377
2010-03-01,2.28617,9.9,0.16,2.7686956521739132,1155.7460831351902,1145.994336998981,1152.0486901324728,4507980434.782609,22.53757878536315,54.718627759038675,0.5569588035027417
2010-04-01,2.20677,9.9,0.2,2.7863636363636366,1202.634300595238,1189.5314185732886,1197.316185360863,5559138571.428572,21.962042588015322,58.088938653753594,0.5287461195778295
2010-05-01,2.00355,9.6,0.2,2.5895,1139.655987548828,1109.0450012207032,1125.0620056152343,6383139000.0,20.40925242600333,51.49995502490754,0.5050871698727604
2010-06-01,1.12156,9.4,0.18,2.479545454545454,1095.199551669034,1074.7159201882102,1083.3608953302557,5004852272.727273,19.32287355993147,48.10828065731885,0.5084755871500265
2010-07-01,1.34078,9.4,0.18,2.394761904761905,1086.3309384300596,1067.6657133556548,1079.8033360072545,4513243333.333333,18.394169680084264,47.81894861102187,0.49785654917678174
2010-08-01,1.15018,9.5,0.19,2.178181818181818,1094.4695434570312,1079.3545532226562,1087.2822709517045,3897193181.818182,17.42177202931898,48.51990075155882,0.48361851365302216
2010-09-01,1.11831,9.5,0.19,2.1676190476190476,1127.0152355375744,1114.1180884951636,1122.0819033668154,3789973809.5238094,16.27544420316133,51.76660659467552,0.4662603445005465
2010-10-01,1.1667,9.4,0.19,2.164,1176.3538120814733,1163.7528483072917,1171.5838099888392,4263631904.7619047,15.827367969854716,56.01602947522287,0.4288017589489007
2010-11-01,1.08454,9.8,0.19,2.309,1203.9257173084077,1190.2928524925596,1198.8885614304315,4150050952.3809524,15.732853468331212,58.203408223758615,0.35685021398359723
2010-12-01,1.43779,9.3,0.18,2.672727272727273,1244.2022705078125,1236.14726673473,1241.5254516601562,3681115000.0,16.090586336899488,61.42908930703105,0.3242653602784989
2011-01-01,1.70078,9.1,0.17,2.7795,1286.8890075683594,1275.5429992675781,1282.6184997558594,4608247000.0,16.857916408116445,64.28959521629434,0.3149238666523967
2011-02-01,2.1249,9.0,0.16,2.8036842105263156,1324.5363191303454,1312.79052734375,1321.1178877981085,3117034736.8421054,17.9260104561341,66.7756441839316,0.3149140151781138
2011-03-01,2.61924,9.0,0.14,2.7169565217391303,1312.1878131368885,1295.9126082710598,1304.4865138841712,3891636521.7391305,18.6183784324185,64.68081145721449,0.29826956260579357
2011-04-01,3.07723,9.1,0.1,2.7205000000000004,1335.7125,1324.9924926757812,1331.5050109863282,3868240500.0,19.49685540017509,66.51842782294682,0.30532018147785345
2011-05-01,3.45897,9.0,0.09,2.6133333333333333,1345.2361711774554,1331.0614246186756,1338.3104654947917,3890903809.5238094,20.40869623240453,66.9843830424831,0.3141969152404969
2011-06-01,3.50232,9.1,0.09,2.591818181818182,1296.1018177379262,1279.6513671875,1287.2886408025568,3914669545.4545455,20.294483614085216,60.21811736534275,0.3097603730030792
2011-07-01,3.57988,9.0,0.07,2.5965000000000003,1334.0539978027343,1317.5195007324219,1325.184503173828,4055108500.0,20.622296922688697,63.19209105591245,0.3126339070758993
2011-08-01,3.755,9.0,0.1,2.072608695652174,1205.768697987432,1166.7308827275815,1185.3056534476902,4713876956.521739,19.5349061548795,48.71556194007725,0.30457340431021745
2011-09-01,3.81262,9.0,0.08,1.7638095238095235,1190.2161981491815,1160.4637916201636,1173.8790573846727,4894610476.190476,18.59773835614677,47.753166834688386,0.29888907657428976
2011-10-01,3.52227,8.8,0.07,1.8715,1217.1947602771577,1189.6300106956846,1207.2161865234375,4669698571.428572,17.367101841229022,50.806600768571286,0.2842176080899633
2011-11-01,3.45143,8.6,0.08,1.7599999999999998,1238.7995198567708,1213.280970982143,1226.414771670387,4013097619.047619,16.313273198924996,52.52727413204808,0.2799937916888327
2011-12-01,3.06207,8.5,0.07,1.720952380952381,1253.018566313244,1234.6728515625,1243.3228469122023,3559163333.3333335,15.523161745426675,54.05157896143855,0.27987846845506253
2012-01-01,3.00877,8.3,0.08,1.7259999999999998,1304.5875,1291.2094970703124,1300.5780151367187,3978378000.0,15.437042928532673,58.86788330181574,0.2750409038204608
2012-02-01,2.89818,8.3,0.1,1.6894999999999996,1356.2404907226562,1344.7414978027343,1352.4875,3919285500.0,15.9296494050301,62.686659194476604,0.2645311494329484
2012-03-01,2.58288,8.2,0.13,1.8281818181818181,1393.5645530007102,1381.4504616477273,1389.2400013316762,3813620909.090909,16.76354057644027,65.15342583963474,0.253781503342694
2012-04-01,2.27316,8.2,0.14,1.7609523809523815,1394.2749938964844,1378.5559997558594,1386.4289855957031,3738085500.0,17.48650256434867,64.80056474135306,0.23543585252421811
2012-05-01,1.73794,8.2,0.16,1.518181818181818,1351.401816628196,1333.9477261629972,1341.2727161754262,3950931363.6363635,17.382617716860974,59.24933188701916,0.212669161942548
2012-06-01,1.65387,8.2,0.16,1.3304761904761904,1331.9385811941963,1312.0076206752233,1323.4842936197917,3884878095.2380953,16.926941505312765,57.171574329254874,0.19829390484990259
2012-07-01,1.41751,8.2,0.16,1.2785714285714285,1366.0166655040923,1349.9842936197917,1359.7761986142114,3481133809.5238094,16.93352004518673,60.23540649802065,0.19205464265751784
2012-08-01,1.68593,8.1,0.13,1.4095652173913045,1408.3365160071332,1397.113472316576,1403.4482581097147,3055817826.0869565,17.43103713270974,63.60909021845732,0.1995879881634671
2012-09-01,1.94972,7.8,0.14,1.467894736842105,1448.711579975329,1436.5105237458881,1443.4194721422698,3672856842.105263,18.319702160087108,66.41743265265947,0.2180399031384481
2012-10-01,2.15568,7.8,0.16,1.4690476190476192,1445.9681047712054,1431.7909574962798,1437.816662016369,3416777142.857143,19.05412256608028,65.65262453253159,0.23245819086056058
2012-11-01,1.79602,7.7,0.16,1.3860000000000003,1402.7309628441221,1385.6100144159227,1394.5123872302827,3404252857.142857,18.877481354338943,59.910375825828346,0.23680096731342798
2012-12-01,1.7595,7.9,0.16,1.4620000000000002,1428.6515014648437,1414.6895080566405,1422.2854919433594,3319409000.0,19.032102408261043,62.19421992778131,0.24492263971906517
2013-01-01,1.68406,8.0,0.14,1.6495238095238096,1483.1128569103423,1472.7066592261904,1480.395240420387,3611833809.5238094,19.78445859326385,66.49505358134738,0.2634447392504422
2013-02-01,2.01814,7.7,0.15,1.7168421052631577,1518.8773643092106,1504.623689350329,1512.3115812602796,3645972631.5789475,20.839897840124955,68.60742446080367,0.2831574450584945
2013-03-01,1.51875,7.5,0.14,1.7014999999999998,1554.3889953613282,1542.398486328125,1550.8289855957032,3426355500.0,22.14945160638464,70.9848891722384,0.3096770536886357
2013-04-01,1.13881,7.6,0.15,1.5268181818181816,1577.4890802556818,1561.0154640891335,1570.702264959162,3504454545.4545455,23.569924525257168,72.1565641766702,0.3114902443067658
2013-05-01,1.39039,7.5,0.11,1.677727272727273,1646.8354547674005,1631.3504527698863,1639.842723499645,3474875000.0,25.43565155920412,75.81559259789002,0.31802623593583695
2013-06-01,1.71579,7.5,0.09,1.9665000000000006,1629.6074951171875,1609.0144897460937,1618.7725158691405,3747339500.0,26.69982442908863,72.68097238484677,0.3151922332810934
2013-07-01,1.88547,7.3,0.09,2.2413636363636367,1673.3549971147017,1661.4899957830255,1668.6754427823153,3095764545.4545455,28.217202821342337,75.28708000347413,0.31934161585321713
2013-08-01,1.53881,7.2,0.08,2.380909090909091,1677.4404740767045,1664.132285378196,1670.0936390269887,2945582272.7272725,29.657555402191715,75.35902159686658,0.31673475397076656
2013-09-01,1.09473,7.2,0.08,2.4055,1692.8899841308594,1679.8654846191407,1687.1735046386718,3308720500.0,31.1174496513819,76.255523846223,0.3218709100271479
2013-10-01,0.8768,7.2,0.09,2.2804545454545453,1724.9660803753397,1710.1421694548233,1720.0265317170517,3332495652.173913,32.71941476713703,77.91960997929456,0.3356687303165558
2013-11-01,1.23287,6.9,0.08,2.4147368421052624,1788.5710083007812,1776.3089965820313,1783.5410034179688,3181409500.0,34.63368911019206,80.73118794689574,0.36106671882262115
2013-12-01,1.51284,6.7,0.09,2.5619047619047626,1812.529041108631,1800.5271402994792,1807.7752336774554,3093277142.857143,36.554591716309744,81.68924393847085,0.38144369428143654
2014-01-01,1.55776,6.6,0.07,2.4642857142857144,1831.1152401878721,1814.8719133649554,1822.3566603887648,3612948095.2380953,38.447593684445785,82.2607574409812,0.38710096873726674
2014-02-01,1.12047,6.7,0.07,2.3826315789473678,1824.1779078433387,1806.4226266961348,1817.0347386410363,3669767894.736842,39.98291705479067,81.2638138910502,0.37782878528696084
2014-03-01,1.61269,6.7,0.08,2.3242857142857143,1872.2638113839287,1854.5699986049108,1863.5233386811756,3423096666.6666665,41.708430676464154,83.1813028863597,0.37545702031560213
2014-04-01,2.01513,6.2,0.09,2.2880952380952384,1872.3990536644346,1854.701904296875,1864.2633347284227,3409324285.714286,43.311506110061835,83.21075730199445,0.3726207682198987
2014-05-01,2.16695,6.3,0.09,2.17,1894.5966622488838,1881.2052466982886,1889.7671421595983,3029696666.6666665,44.93606895361209,84.2354639624919,0.37343576856201904
2014-06-01,2.05898,6.1,0.1,2.1461904761904758,1950.0899948846727,1939.4785795665923,1947.087611607143,3013494285.714286,46.74790681464611,86.26455115301394,0.3749846556939605
2014-07-01,1.97424,6.2,0.09,2.0359090909090907,1980.042275168679,1966.5604525479403,1973.0999866832387,3023849545.4545455,48.57412236224677,87.07742566618852,0.3612452405888119
2014-08-01,1.7151,6.1,0.09,1.9476190476190476,1966.6909586588542,1953.0885707310267,1961.5319068545386,2768149523.8095236,49.878613543738105,84.67740949937956,0.3405316960459725
2014-09-01,1.68405,5.9,0.09,1.9676190476190476,2000.9395345052083,1984.9109526134673,1993.2261904761904,3176476190.4761906,51.27958627133831,85.8297736028663,0.3282986726386589
2014-10-01,1.60954,5.7,0.09,1.858636363636364,1950.0873864215353,1921.3413192085598,1937.2743503736413,4074523478.2608695,50.910215278195786,75.09297181931298,0.3062451248961096
2014-11-01,1.23152,5.8,0.09,1.7983333333333336,2047.832095497533,2037.2700066817433,2044.5721050061677,3347378421.0526314,51.28308991048313,80.20649862998049,0.30049456620000253
2014-12-01,0.65312,5.6,0.12,1.5718181818181818,2066.1563887162642,2045.1418401544745,2054.2663629705257,3670173636.3636365,51.74272275543136,80.5941487694579,0.29123554268340623
2015-01-01,-0.22993,5.7,0.11,1.33,2043.618505859375,2013.3774963378905,2028.1785095214843,3866502000.0,51.456657272920175,76.26548537975769,0.2838180799894483
2015-02-01,-0.08703,5.5,0.11,1.3563157894736844,2086.1689517372533,2069.6510459498354,2082.1957943564967,3619766315.7894735,51.50329166339118,78.80401895992524,0.27323528220175525
2015-03-01,-0.02203,5.4,0.11,1.4022727272727271,2090.5099875710225,2070.0995594371448,2079.9904396750712,3485265909.090909,51.57774715470252,78.43517404439869,0.2645847317724345
2015-04-01,-0.10403,5.4,0.12,1.3950000000000002,2102.731887090774,2085.031447637649,2094.862839471726,3431473333.3333335,51.73796280910566,79.14411702156173,0.2510871821329325
2015-05-01,0.03503,5.6,0.12,1.5885,2119.6149658203126,2103.135986328125,2111.9435180664063,3259386500.0,52.01351775205784,79.95899682968991,0.23584388025819986
2015-06-01,0.17957,5.3,0.13,1.6749999999999998,2109.4004461115055,2092.0772816051135,2099.2836581143465,3327908181.818182,51.9760092685521,77.54073482902017,0.2183509481414875
2015-07-01,0.22569,5.2,0.13,1.656818181818182,2102.5168235085225,2083.9640835848722,2094.1436268199573,3541845000.0,51.72011418649713,76.52873119274267,0.20713480935010972
2015-08-01,0.2413,5.1,0.14,1.4695238095238095,2058.501906622024,2024.972388857887,2039.8662051246279,4029847142.857143,50.02068509574184,66.6383203516236,0.19170540909415512
2015-09-01,0.00884,5.0,0.14,1.45952380952381,1962.4281122116815,1929.7157098679315,1944.4023844401042,3809017619.047619,46.67509389628483,53.53377460874825,0.17650786580463837
2015-10-01,0.12762,5.0,0.12,1.4252380952380952,2030.5786465731535,2009.497725053267,2024.8127163973722,3902040909.090909,44.46545755303744,60.567837549094136,0.15557089006576602
2015-11-01,0.43632,5.1,0.12,1.3784210526315785,2089.545513916016,2070.5729919433593,2080.61650390625,3797179500.0,43.062620134538506,64.57564883949823,0.14334479527508723
2015-12-01,0.63872,5.0,0.24,1.26,2067.8923117897725,2041.347284490412,2054.0795621004972,3802239090.909091,41.27475719347448,61.3807246291267,0.12533731795368472
2016-01-01,1.2375,4.8,0.34,1.1857894736842103,1939.5578806023848,1898.2731612356085,1918.5978875411183,4863672105.263158,38.91816359990654,48.25440170410861,0.1196013170452561
2016-02-01,0.84728,4.9,0.38,1.0459999999999998,1917.2609924316407,1887.2794982910157,1904.4184936523438,4652478000.0,36.84857131544546,47.11869517424685,0.1265730037406066
2016-03-01,0.89162,5.0,0.36,1.0140909090909094,2027.079989346591,2008.5609130859375,2021.9540904651988,4210882727.2727275,34.78701999173429,56.300046319637175,0.12416437232650025
2016-04-01,1.17263,5.1,0.37,1.037142857142857,2083.424781436012,2065.2652413504466,2075.5352318173364,3863094761.904762,33.416020329275376,59.732366319382855,0.12151163093788878
2016-05-01,1.07848,4.8,0.37,0.99,2073.309523809524,2055.4142717633927,2065.5504789806546,3756361904.7619047,32.01641080992919,58.8054628481859,0.12053194116759737
2016-06-01,1.07929,4.9,0.38,0.9127272727272728,2093.8318148526278,2072.0636707652698,2083.891368519176,3947850000.0,30.921389439741457,60.03234052667903,0.11265164484377382
2016-07-01,0.86836,4.8,0.39,0.8314999999999998,2153.4385009765624,2139.55947265625,2148.9019775390625,3476512500.0,30.465055037641882,64.11229946600324,0.12070774809097347
2016-08-01,1.05532,4.9,0.4,0.819130434782609,2182.671726392663,2171.0634765625,2177.482167119565,3287404782.6086955,30.296749630878573,65.76677534598727,0.13188173090531358
2016-09-01,1.54864,5.0,0.4,0.8595238095238092,2166.8133603050596,2147.269066220238,2157.690964471726,3679535238.095238,29.775538472366044,63.58086179766638,0.13747133179520707
2016-10-01,1.68592,4.9,0.4,0.9215,2151.324265252976,2137.0571405319943,2143.0209379650296,3485553809.5238094,29.13254922523288,61.937535701131644,0.14120511419356466
2016-11-01,1.68433,4.7,0.41,1.1625,2171.8414481026784,2154.512381417411,2164.9856887090773,4204750476.1904764,28.748740779256035,63.460332640701736,0.14690236663954778
